#format table ## [Custom WaveView] saved 13:12:48 Thu Mar 14 2024
TIME ,v(0):ALTER=1 ,v(0):ALTER=2 ,v(0):ALTER=3 ,v(0):ALTER=4 ,v(0):ALTER=5 ,v(in):ALTER=1 ,v(in):ALTER=2 ,v(in):ALTER=3 ,v(in):ALTER=4 ,v(in):ALTER=5 ,v(vdd!):ALTER=1 ,v(vdd!):ALTER=2 ,v(vdd!):ALTER=3 ,v(vdd!):ALTER=4 ,v(vdd!):ALTER=5 ,i(vdd):ALTER=1 ,i(vdd):ALTER=2 ,i(vdd):ALTER=3 ,i(vdd):ALTER=4 ,i(vdd):ALTER=5 ,i(vin):ALTER=1 ,i(vin):ALTER=2 ,i(vin):ALTER=3 ,i(vin):ALTER=4 ,i(vin):ALTER=5 ,v(out):ALTER=1 ,v(out):ALTER=2 ,v(out):ALTER=3 ,v(out):ALTER=4 ,v(out):ALTER=5 
 3.225E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.163E-04 ,-1.268E-04 ,-1.254E-04 ,-1.012E-04 ,-1.030E-04 ,-3.795E-05 ,-4.164E-05 ,-4.212E-05 ,-3.267E-05 ,-3.348E-05 , 1.295E+00 , 1.133E+00 , 9.534E-01 , 1.514E+00 , 1.396E+00 
 3.226E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.160E-04 ,-1.266E-04 ,-1.245E-04 ,-1.011E-04 ,-1.029E-04 ,-3.788E-05 ,-4.157E-05 ,-4.189E-05 ,-3.265E-05 ,-3.346E-05 , 1.284E+00 , 1.120E+00 , 9.408E-01 , 1.505E+00 , 1.386E+00 
 3.245E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.110E-04 ,-1.165E-04 ,-1.082E-04 ,-9.962E-05 ,-1.007E-04 ,-3.658E-05 ,-3.893E-05 ,-3.762E-05 ,-3.219E-05 ,-3.296E-05 , 1.081E+00 , 9.062E-01 , 7.094E-01 , 1.350E+00 , 1.207E+00 
 3.246E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.109E-04 ,-1.162E-04 ,-1.077E-04 ,-9.952E-05 ,-1.006E-04 ,-3.654E-05 ,-3.885E-05 ,-3.749E-05 ,-3.216E-05 ,-3.294E-05 , 1.074E+00 , 8.995E-01 , 7.022E-01 , 1.345E+00 , 1.201E+00 
 3.266E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.056E-04 ,-1.057E-04 ,-9.082E-05 ,-9.615E-05 ,-9.545E-05 ,-3.521E-05 ,-3.611E-05 ,-3.307E-05 ,-3.127E-05 ,-3.158E-05 , 8.638E-01 , 6.780E-01 , 4.624E-01 , 1.184E+00 , 1.023E+00 
 3.267E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.054E-04 ,-1.052E-04 ,-8.918E-05 ,-9.597E-05 ,-9.518E-05 ,-3.514E-05 ,-3.596E-05 ,-3.273E-05 ,-3.122E-05 ,-3.151E-05 , 8.527E-01 , 6.663E-01 , 4.546E-01 , 1.175E+00 , 1.014E+00 
 3.276E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.925E-05 ,-1.002E-04 ,-7.441E-05 ,-9.438E-05 ,-9.272E-05 ,-3.359E-05 ,-3.467E-05 ,-2.971E-05 ,-3.080E-05 ,-3.087E-05 , 7.691E-01 , 5.615E-01 , 3.838E-01 , 1.099E+00 , 9.293E-01 
 3.296E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-8.627E-05 ,-7.454E-05 ,-4.304E-05 ,-9.099E-05 ,-8.751E-05 ,-3.031E-05 ,-2.916E-05 ,-2.328E-05 ,-2.990E-05 ,-2.951E-05 , 5.916E-01 , 4.093E-01 , 2.335E-01 , 9.367E-01 , 7.500E-01 
 3.309E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.731E-05 ,-5.683E-05 ,-3.510E-05 ,-8.865E-05 ,-8.391E-05 ,-2.804E-05 ,-2.536E-05 ,-1.835E-05 ,-2.928E-05 ,-2.856E-05 , 4.690E-01 , 3.043E-01 , 1.823E-01 , 8.248E-01 , 6.262E-01 
 3.313E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.496E-05 ,-5.219E-05 ,-3.303E-05 ,-8.716E-05 ,-8.296E-05 ,-2.744E-05 ,-2.437E-05 ,-1.706E-05 ,-2.891E-05 ,-2.832E-05 , 4.369E-01 , 2.768E-01 , 1.689E-01 , 8.000E-01 , 5.938E-01 
 3.313E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.458E-05 ,-5.142E-05 ,-3.268E-05 ,-8.692E-05 ,-8.252E-05 ,-2.735E-05 ,-2.420E-05 ,-1.684E-05 ,-2.884E-05 ,-2.822E-05 , 4.317E-01 , 2.722E-01 , 1.667E-01 , 7.959E-01 , 5.900E-01 
 3.317E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.183E-05 ,-4.856E-05 ,-3.025E-05 ,-8.517E-05 ,-7.938E-05 ,-2.665E-05 ,-2.289E-05 ,-1.533E-05 ,-2.841E-05 ,-2.749E-05 , 3.940E-01 , 2.556E-01 , 1.510E-01 , 7.669E-01 , 5.625E-01 
 3.333E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-5.635E-05 ,-3.791E-05 ,-2.118E-05 ,-7.867E-05 ,-6.771E-05 ,-2.297E-05 ,-1.802E-05 ,-9.688E-06 ,-2.677E-05 ,-2.481E-05 , 3.128E-01 , 1.939E-01 , 9.257E-02 , 6.588E-01 , 4.603E-01 
 3.352E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.735E-05 ,-2.483E-05 ,-1.532E-05 ,-7.068E-05 ,-5.337E-05 ,-1.845E-05 ,-1.204E-05 ,-7.385E-06 ,-2.477E-05 ,-2.151E-05 , 2.130E-01 , 1.181E-01 , 6.903E-02 , 5.261E-01 , 3.349E-01 
 3.359E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.078E-05 ,-2.274E-05 ,-1.330E-05 ,-6.792E-05 ,-4.840E-05 ,-1.689E-05 ,-1.107E-05 ,-6.587E-06 ,-2.407E-05 ,-2.037E-05 , 1.785E-01 , 1.083E-01 , 6.088E-02 , 4.802E-01 , 2.915E-01 
 3.363E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.940E-05 ,-2.145E-05 ,-1.205E-05 ,-6.623E-05 ,-4.536E-05 ,-1.595E-05 ,-1.048E-05 ,-6.099E-06 ,-2.365E-05 ,-1.967E-05 , 1.686E-01 , 1.023E-01 , 5.589E-02 , 4.520E-01 , 2.649E-01 
 3.374E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.560E-05 ,-1.792E-05 ,-8.635E-06 ,-6.157E-05 ,-3.910E-05 ,-1.335E-05 ,-8.854E-06 ,-4.754E-06 ,-2.248E-05 ,-1.740E-05 , 1.412E-01 , 8.587E-02 , 4.214E-02 , 3.746E-01 , 2.276E-01 
 3.395E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.828E-05 ,-1.111E-05 ,-2.039E-06 ,-4.703E-05 ,-2.702E-05 ,-8.352E-06 ,-5.715E-06 ,-2.160E-06 ,-1.891E-05 ,-1.303E-05 , 8.837E-02 , 5.411E-02 , 1.563E-02 , 2.875E-01 , 1.556E-01 
 3.403E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.573E-05 ,-8.742E-06 ,-2.083E-06 ,-4.199E-05 ,-2.283E-05 ,-6.617E-06 ,-4.626E-06 ,-1.800E-06 ,-1.767E-05 ,-1.151E-05 , 7.004E-02 , 4.309E-02 , 1.357E-02 , 2.572E-01 , 1.307E-01 
 3.409E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.442E-05 ,-6.877E-06 ,-2.118E-06 ,-3.801E-05 ,-1.952E-05 ,-6.179E-06 ,-3.767E-06 ,-1.517E-06 ,-1.670E-05 ,-1.032E-05 , 6.487E-02 , 3.441E-02 , 1.195E-02 , 2.334E-01 , 1.110E-01 
 3.414E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.318E-05 ,-5.120E-06 ,-2.151E-06 ,-3.426E-05 ,-1.829E-05 ,-5.766E-06 ,-2.957E-06 ,-1.250E-06 ,-1.578E-05 ,-9.618E-06 , 5.999E-02 , 2.622E-02 , 1.042E-02 , 2.109E-01 , 1.034E-01 
 3.426E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.051E-05 ,-4.336E-06 ,-2.222E-06 ,-2.621E-05 ,-1.564E-05 ,-4.879E-06 ,-2.392E-06 ,-6.768E-07 ,-1.380E-05 ,-8.113E-06 , 4.952E-02 , 2.131E-02 , 7.126E-03 , 1.627E-01 , 8.715E-02 
 3.430E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.756E-06 ,-4.113E-06 ,-2.242E-06 ,-2.538E-05 ,-1.489E-05 ,-4.627E-06 ,-2.231E-06 ,-5.136E-07 ,-1.326E-05 ,-7.685E-06 , 4.655E-02 , 1.991E-02 , 6.190E-03 , 1.562E-01 , 8.253E-02 
 3.453E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.622E-06 ,-2.603E-06 ,-1.137E-06 ,-1.972E-05 ,-9.779E-06 ,-2.918E-06 ,-1.141E-06 ,-4.235E-07 ,-9.599E-06 ,-4.786E-06 , 2.637E-02 , 1.044E-02 , 4.091E-03 , 1.127E-01 , 5.119E-02 
 3.463E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.370E-06 ,-2.181E-06 ,-6.524E-07 ,-1.724E-05 ,-7.539E-06 ,-2.168E-06 ,-9.880E-07 ,-3.839E-07 ,-7.992E-06 ,-3.514E-06 , 1.752E-02 , 8.987E-03 , 3.170E-03 , 9.366E-02 , 3.744E-02 
 3.465E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.357E-06 ,-2.084E-06 ,-5.412E-07 ,-1.667E-05 ,-7.025E-06 ,-2.080E-06 ,-9.529E-07 ,-3.748E-07 ,-7.623E-06 ,-3.222E-06 , 1.694E-02 , 8.653E-03 , 2.958E-03 , 8.928E-02 , 3.429E-02 
 3.478E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.281E-06 ,-1.525E-06 , 1.005E-07 ,-1.338E-05 ,-5.658E-06 ,-1.568E-06 ,-7.507E-07 ,-3.224E-07 ,-5.495E-06 ,-2.699E-06 , 1.355E-02 , 6.729E-03 , 1.739E-03 , 6.401E-02 , 2.817E-02 
 3.482E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.258E-06 ,-1.350E-06 , 3.024E-07 ,-1.275E-05 ,-5.228E-06 ,-1.407E-06 ,-6.871E-07 ,-3.060E-07 ,-5.281E-06 ,-2.534E-06 , 1.249E-02 , 6.123E-03 , 1.355E-03 , 6.129E-02 , 2.624E-02 
 3.506E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.125E-06 ,-3.677E-07 , 8.109E-09 ,-9.214E-06 ,-2.828E-06 ,-5.076E-07 ,-3.319E-07 ,-1.620E-07 ,-4.087E-06 ,-1.614E-06 , 6.545E-03 , 2.743E-03 , 9.330E-04 , 4.611E-02 , 1.549E-02 
 3.507E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.120E-06 ,-3.665E-07 ,-3.980E-09 ,-9.069E-06 ,-2.729E-06 ,-4.707E-07 ,-3.276E-07 ,-1.561E-07 ,-4.038E-06 ,-1.576E-06 , 6.301E-03 , 2.710E-03 , 9.157E-04 , 4.548E-02 , 1.505E-02 
 3.514E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.854E-06 ,-3.582E-07 ,-9.120E-08 ,-8.021E-06 ,-2.018E-06 ,-4.536E-07 ,-2.967E-07 ,-1.135E-07 ,-3.684E-06 ,-1.304E-06 , 5.773E-03 , 2.472E-03 , 7.905E-04 , 4.098E-02 , 1.186E-02 
 3.543E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.387E-07 ,-3.233E-07 ,-4.565E-07 ,-3.635E-06 ,-1.417E-06 ,-3.822E-07 ,-1.670E-07 , 6.518E-08 ,-2.202E-06 ,-7.679E-07 , 3.563E-03 , 1.478E-03 , 2.663E-04 , 2.213E-02 , 7.452E-03 
 3.557E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.109E-07 ,-3.068E-07 ,-3.575E-07 ,-1.558E-06 ,-1.132E-06 ,-3.483E-07 ,-1.056E-07 , 4.748E-08 ,-1.500E-06 ,-5.141E-07 , 2.516E-03 , 1.007E-03 , 2.293E-04 , 1.320E-02 , 5.364E-03 
 3.567E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.870E-07 ,-2.944E-07 ,-2.829E-07 ,-1.568E-06 ,-9.174E-07 ,-3.228E-07 ,-5.936E-08 , 3.414E-08 ,-1.259E-06 ,-3.229E-07 , 1.727E-03 , 6.518E-04 , 2.014E-04 , 1.150E-02 , 3.790E-03 
 3.567E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.875E-07 ,-2.943E-07 ,-2.828E-07 ,-1.568E-06 ,-9.171E-07 ,-3.228E-07 ,-5.935E-08 , 3.412E-08 ,-1.259E-06 ,-3.226E-07 , 1.726E-03 , 6.517E-04 , 2.013E-04 , 1.150E-02 , 3.788E-03 
 3.569E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.665E-07 ,-2.838E-07 ,-2.648E-07 ,-1.571E-06 ,-8.655E-07 ,-3.098E-07 ,-5.813E-08 , 3.092E-08 ,-1.201E-06 ,-2.766E-07 , 1.678E-03 , 6.352E-04 , 1.946E-04 , 1.109E-02 , 3.410E-03 
 3.607E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.539E-07 ,-1.245E-07 , 7.843E-09 ,-1.608E-06 ,-3.976E-07 ,-1.123E-07 ,-3.962E-08 ,-1.782E-08 ,-3.189E-07 ,-1.952E-07 , 9.444E-04 , 3.840E-04 , 9.261E-05 , 4.857E-03 , 1.961E-03 
 3.637E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.049E-07 , 2.971E-10 , 2.214E-07 ,-8.647E-07 ,-3.122E-08 , 4.246E-08 ,-2.513E-08 ,-5.599E-08 ,-2.812E-07 ,-1.315E-07 , 3.703E-04 , 1.873E-04 , 1.274E-05 , 3.384E-03 , 8.259E-04 
 3.640E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.288E-07 , 1.221E-08 , 2.418E-07 ,-7.938E-07 ,-3.349E-08 , 5.723E-08 ,-2.374E-08 ,-5.964E-08 ,-2.776E-07 ,-1.267E-07 , 3.154E-04 , 1.686E-04 , 5.116E-06 , 3.243E-03 , 8.033E-04 
 3.643E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.071E-07 , 2.665E-08 , 2.665E-07 ,-7.078E-07 ,-3.624E-08 , 5.337E-08 ,-2.207E-08 ,-6.405E-08 ,-2.733E-07 ,-1.210E-07 , 3.054E-04 , 1.458E-04 ,-4.129E-06 , 3.072E-03 , 7.758E-04 
 3.659E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.079E-07 , 9.251E-08 , 2.148E-07 ,-3.157E-07 ,-4.880E-08 , 3.575E-08 ,-1.441E-08 ,-5.159E-08 ,-2.534E-07 ,-9.483E-08 , 2.598E-04 , 4.196E-05 ,-3.544E-06 , 2.295E-03 , 6.504E-04 
 3.679E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.799E-07 , 6.597E-08 , 1.481E-07 , 1.902E-07 ,-6.501E-08 , 1.302E-08 ,-1.091E-08 ,-3.550E-08 ,-2.277E-07 ,-6.105E-08 , 2.010E-04 , 3.465E-05 ,-2.789E-06 , 1.292E-03 , 4.886E-04 
 3.729E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.358E-07 , 4.938E-10 ,-1.653E-08 ,-1.207E-07 ,-1.050E-07 ,-4.305E-08 ,-2.279E-09 , 4.186E-09 ,-6.797E-08 , 2.228E-08 , 5.589E-05 , 1.662E-05 ,-9.270E-07 , 6.725E-04 , 8.945E-05 
 3.746E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 2.407E-07 ,-2.125E-08 ,-7.119E-08 ,-2.240E-07 ,-8.352E-08 ,-6.167E-08 , 5.892E-10 , 1.737E-08 ,-1.491E-08 , 1.664E-08 , 7.695E-06 , 1.063E-05 ,-3.087E-07 , 4.669E-04 , 7.743E-05 
 3.764E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.944E-07 ,-4.580E-08 ,-1.329E-07 ,-3.405E-07 ,-5.930E-08 ,-4.989E-08 , 3.827E-09 , 3.224E-08 , 4.499E-08 , 1.027E-08 , 6.705E-06 , 3.869E-06 , 3.893E-07 , 2.347E-04 , 6.386E-05 
 3.778E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.611E-07 ,-6.344E-08 ,-1.772E-07 ,-2.850E-07 ,-4.189E-08 ,-4.142E-08 , 6.153E-09 , 4.294E-08 , 3.564E-08 , 5.698E-09 , 5.993E-06 ,-9.900E-07 , 8.910E-07 , 2.106E-04 , 5.411E-05 
 3.781E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.538E-07 ,-6.733E-08 ,-1.729E-07 ,-2.727E-07 ,-3.804E-08 ,-3.955E-08 , 6.667E-09 , 4.187E-08 , 3.358E-08 , 4.688E-09 , 5.836E-06 ,-2.063E-06 , 8.738E-07 , 2.052E-04 , 5.196E-05 
